0,3728e862bc1a-Hudep2_ATAC,63c8c12bbd6d-Hudep2_D3_merged_CTCF.all,7cc13c8c96b4-Hudep2_BCL11A,205e5fa1f1a2-Hudep2_D0_GATA1.all,d129b3ac2b99-HUDEP2_LRF_CHIP,b7711f4c7ed3-Hudep2_D3_merged_GATA1.all,edffd978bf93-Hudep2_D3_merged_KLF1.all,acd1460e941b-Hudep2_D3_merged_LDB1.all,7453df490b6c-Hudep2_D3_merged_TAL1.all
chr19:13243513-13243514,605.163,12.107000000000001,40.8756,19.1704,35.0,27.2438,30.5522,11.5547,9.1194
chr19:13243521-13243522,606.874,12.097000000000001,41.193999999999996,19.0908,34.8209,27.7214,30.5522,11.4751,9.0796
chr19:13243524-13243525,607.516,12.0933,41.3134,19.0609,34.7537,27.9005,30.5522,11.4453,9.064680000000001
chr19:13264517-13264518,283.842,50.0883,6.907960000000001,11.9838,79.5336,10.3557,38.4316,20.4602,11.6567
chr19:13264535-13264536,281.02099999999996,49.5062,6.751239999999999,12.0286,78.9291,10.4677,37.3346,20.6169,11.4328
chr19:13264537-13264538,280.70799999999997,49.4415,6.73383,12.0336,78.8619,10.4801,37.2127,20.6343,11.408
chr19:13273775-13273776,1360.84,27.3806,31.2525,16.2575,108.90799999999999,18.5771,90.796,23.7761,17.3047
chr19:13273839-13273840,1584.32,28.0585,38.4925,17.1281,132.204,20.3682,103.04700000000001,23.1443,20.1729
chr19:13273841-13273842,1589.51,28.0833,38.6766,17.1505,132.945,20.403,103.37299999999999,23.1169,20.2575
chr19:13273859-13273860,1597.1,28.3321,39.2177,17.2587,140.417,20.4726,105.279,22.8321,20.8706
chr19:13273872-13273873,1577.52,28.5261,38.8943,17.2749,146.189,20.3595,105.97399999999999,22.6057,21.2102
chr19:13273927-13273928,1404.91,29.2077,34.8134,17.0336,171.326,19.9192,105.12200000000001,21.6082,22.0659
chr19:13273928-13273929,1400.15,29.2177,34.6903,17.0236,171.792,19.9117,105.037,21.5896,22.0709
chr19:13283350-13283351,227.856,10.6368,5.98383,18.0037,38.5137,17.6294,13.556,6.504980000000001,4.75124
chr19:13305557-13305558,110.234,134.049,1.81965,11.2886,25.2475,7.565919999999999,14.3781,10.959000000000001,10.1803
chr19:13305595-13305596,104.279,127.337,1.8669200000000001,11.5249,24.3022,6.998760000000001,14.709000000000001,11.9988,9.56592
chr19:13305596-13305597,104.12200000000001,127.16,1.8681599999999998,11.5311,24.2774,6.98383,14.7177,12.0261,9.54975
chr19:13323773-13323774,194.854,55.2301,0.6119399999999999,5.2350699999999994,25.7935,3.6343300000000003,11.4876,7.41915,5.31468
chr19:13323782-13323783,201.649,57.4689,0.701493,5.30224,26.2861,3.75746,11.7674,7.53109,5.52736
chr19:13323850-13323851,222.138,68.7463,1.7587099999999998,5.6927900000000005,29.4963,4.434080000000001,13.8769,8.25249,7.626869999999999
chr19:13323853-13323854,220.19400000000002,68.7201,1.80348,5.70771,29.5485,4.43035,13.9216,8.271139999999999,7.6791
chr19:13323856-13323857,218.25,68.694,1.8482599999999998,5.72264,29.6007,4.42662,13.9664,8.2898,7.731339999999999
chr19:13323859-13323860,216.30599999999998,68.6679,1.89303,5.73756,29.653000000000002,4.42289,14.0112,8.30846,7.783580000000001
chr19:13323868-13323869,210.47400000000002,68.5896,2.02736,5.7823400000000005,29.8097,4.41169,14.1455,8.36443,7.9403
chr19:13323889-13323890,196.86599999999999,68.4067,2.3408,5.886819999999999,30.1754,4.3855699999999995,14.459000000000001,8.49502,8.30597
chr19:13323890-13323891,196.218,68.398,2.3557200000000003,5.89179,30.1928,4.38433,14.4739,8.50124,8.32338
chr19:13345585-13345586,60.541000000000004,34.2376,0.0,2.96144,16.8458,2.7686599999999997,8.564680000000001,6.66418,2.24254
chr19:13352742-13352743,50.3159,13.842,1.0261200000000001,1.89179,16.5224,1.20771,6.83458,5.4801,4.863180000000001
chr19:13352744-13352745,50.3607,13.8321,1.03607,1.9042299999999999,16.5796,1.20274,6.844530000000001,5.4676599999999995,4.84826
chr19:13352752-13352753,50.0473,13.7512,1.08333,1.9527400000000001,16.7313,1.18781,6.87935,5.38184,4.75124
chr19:13373356-13373357,73.0808,87.1331,2.9403,15.9652,30.49,21.7301,9.57587,13.5498,4.73632
chr19:13373405-13373406,97.8333,94.4602,4.33209,17.0299,31.6604,27.4751,10.1095,13.8644,5.99627
chr19:13373455-13373456,111.271,92.0075,5.5796,17.2886,31.9415,31.5224,10.5037,13.7525,7.6144300000000005
chr19:13373457-13373458,111.005,91.5423,5.60945,17.2811,31.9266,31.5622,10.5062,13.7326,7.6791
chr19:13388126-13388127,224.269,127.23899999999999,2.77612,14.3557,55.8669,10.2289,42.9229,14.9279,12.5149
chr19:13388931-13388932,101.682,95.7027,1.71393,10.4652,29.8507,5.52736,16.7624,9.97388,4.03607
chr19:13389014-13389015,119.46799999999999,104.675,2.86194,12.347000000000001,30.0299,5.06841,19.2114,11.0796,3.4415400000000003
chr19:13389015-13389016,119.34700000000001,104.556,2.87811,12.3582,29.9938,5.055969999999999,19.2351,11.0771,3.4415400000000003
chr19:13389035-13389036,116.934,102.16799999999999,3.20149,12.5821,29.2724,4.8072099999999995,19.7077,11.0274,3.4415400000000003
chr19:13477460-13477461,14.6281,48.041000000000004,1.1393,6.12438,15.4104,2.10697,6.02736,9.23259,3.94279
chr19:13477462-13477463,14.7823,48.3246,1.1417899999999999,6.136819999999999,15.4303,2.0920400000000003,6.04478,9.25249,3.96766
chr19:13477463-13477464,14.8595,48.4664,1.14303,6.14303,15.4403,2.08458,6.05348,9.26244,3.9801
chr19:13477489-13477490,16.8644,52.153,1.17537,6.30473,15.699000000000002,1.89055,6.27985,9.521139999999999,4.30348
chr19:13477497-13477498,17.4813,53.2873,1.1853200000000002,6.354480000000001,15.7786,1.83085,6.3495,9.60075,4.40299
chr19:13477508-13477509,18.0025,54.0435,1.22139,6.315919999999999,15.6978,1.7487599999999999,6.40299,9.73259,4.444030000000001
chr19:13477515-13477516,18.2724,54.3657,1.2475100000000001,6.272390000000001,15.6107,1.69652,6.4291,9.81965,4.45274
chr19:13477517-13477518,18.3495,54.4577,1.25498,6.25995,15.5858,1.6815900000000001,6.43657,9.84453,4.45522
chr19:13477518-13477519,18.3881,54.5037,1.25871,6.25373,15.5734,1.67413,6.4403,9.85697,4.4564699999999995
chr19:13539332-13539333,41.9353,38.8172,2.06095,10.2077,13.5025,5.32711,14.7413,13.9826,4.56343
chr19:13539357-13539358,47.8321,40.1219,2.1629400000000003,10.4726,13.9739,5.44527,15.1555,13.74,5.02861
chr19:13539408-13539409,53.7425,40.01,2.40547,10.1654,14.5771,5.50871,14.7637,12.8271,5.54726
chr19:13539409-13539410,53.6853,39.9415,2.4092,10.1418,14.5796,5.50995,14.7301,12.8072,5.5460199999999995
chr19:13539426-13539427,52.7127,38.7786,2.47264,9.74005,14.6219,5.53109,14.1592,12.4689,5.5248800000000005
chr19:13539434-13539435,52.255,38.2313,2.5024900000000003,9.551,14.6418,5.54104,13.8905,12.3097,5.5149300000000006
chr19:13539445-13539446,51.6256,37.4789,2.54353,9.291039999999999,14.6692,5.55473,13.5211,12.0908,5.50124
chr19:13539446-13539447,51.5684,37.4104,2.5472599999999996,9.26741,14.6716,5.555969999999999,13.4876,12.0709,5.5
chr19:13541934-13541935,53.0647,62.1082,1.24876,7.7350699999999994,14.7139,1.76866,8.20025,4.60323,3.5920400000000003
chr19:13541935-13541936,53.408,62.3607,1.24876,7.75622,14.7475,1.78358,8.21517,4.58085,3.59826
chr19:13541952-13541953,59.0012,66.4826,1.23632,8.11318,15.2351,2.0522400000000003,8.44776,4.22139,3.7251199999999995
chr19:13541971-13541972,63.5622,69.8147,1.1417899999999999,8.49129,15.2351,2.43035,8.54229,3.98507,3.98507
chr19:13542059-13542060,69.0684,75.1866,0.577114,9.756219999999999,13.6057,3.64428,8.46642,3.5746300000000004,4.85697
chr19:13637552-13637553,48.5311,29.1567,0.366915,4.9676599999999995,9.771139999999999,2.01119,6.801,8.756219999999999,4.09204
chr19:13637554-13637555,48.5659,29.1542,0.359453,4.94527,9.78607,2.0186599999999997,6.79104,8.71642,4.1144300000000005
chr19:13637557-13637558,48.6182,29.1505,0.34825900000000004,4.91169,9.80846,2.02985,6.77612,8.65672,4.14801
chr19:13648485-13648486,36.5771,5.51866,1.23881,5.1791,8.35572,1.81965,5.33955,3.4626900000000003,1.92537
chr19:13648517-13648518,42.4055,5.5,1.7238799999999999,5.03607,7.98756,1.8296,5.74005,3.75124,1.99751
chr19:13649468-13649469,36.7649,3.20149,1.10697,4.50995,15.3657,8.52488,7.783580000000001,7.088310000000001,6.70896
chr19:13649469-13649470,36.7338,3.1952700000000003,1.1194,4.51368,15.3657,8.52985,7.78856,7.113180000000001,6.7102
chr19:13649581-13649582,34.6331,3.7251199999999995,2.07587,5.73881,13.3856,8.25995,8.75124,9.87065,6.91045
chr19:13694055-13694056,123.91799999999999,5.39428,9.699,14.8022,16.755,28.3632,20.245,30.8321,20.0659
chr19:13694057-13694058,125.00200000000001,5.37935,9.75124,14.8022,16.76,28.5398,20.3122,30.9142,20.2226
chr19:13694114-13694115,149.11700000000002,4.91667,10.8619,14.556,16.6132,32.9515,21.9067,32.2985,24.4303
chr19:13694115-13694116,149.189,4.90672,10.8619,14.5386,16.5958,32.9963,21.9179,32.2736,24.49
chr19:13694137-13694138,150.776,4.68781,10.8619,14.1555,16.2127,33.9813,22.1642,31.7264,25.8035
chr19:13694138-13694139,150.84799999999998,4.67786,10.8619,14.1381,16.1953,34.0261,22.1754,31.7015,25.8632
chr19:13694145-13694146,151.35299999999998,4.60821,10.8619,14.0162,16.0734,34.3396,22.2537,31.5274,26.2811
chr19:13694148-13694149,151.57,4.57836,10.8619,13.9639,16.0211,34.4739,22.2873,31.4527,26.4602
chr19:13694150-13694151,151.493,4.5597,10.842,13.9279,15.9764,34.5373,22.2948,31.3706,26.5622
chr19:13694152-13694153,150.751,4.54478,10.7674,13.8881,15.9067,34.5224,22.2699,31.204,26.6095
chr19:13694187-13694188,137.779,4.283580000000001,9.46144,13.1915,14.6878,34.2612,21.8346,28.2873,27.4366
chr19:13700175-13700176,156.049,103.77,4.27985,9.23134,34.2177,4.3097,10.6853,18.0771,6.50373
chr19:13700267-13700268,188.3,128.17700000000002,3.9763699999999997,11.1119,37.9813,3.54851,15.0336,15.056,7.1306
chr19:13700268-13700269,188.058,128.137,3.97139,11.1256,37.9813,3.53358,15.0609,15.0025,7.13806
chr19:13700277-13700278,185.887,127.779,3.9266199999999998,11.2488,37.9813,3.39925,15.3072,14.5211,7.20522
chr19:13700279-13700280,185.40400000000002,127.699,3.91667,11.2761,37.9813,3.3694,15.3619,14.4142,7.22015
chr19:13802787-13802788,47.0336,3.59701,0.925373,11.495,11.5261,13.2948,7.962689999999999,15.6816,16.9204
chr19:13802789-13802790,46.5684,3.58209,0.90796,11.5149,11.5709,13.3072,7.937810000000001,15.602,16.9129
chr19:13802796-13802797,44.9403,3.52985,0.847015,11.5846,11.7276,13.3507,7.85075,15.3234,16.8868
chr19:13828253-13828254,778.067,57.3221,6.48259,35.7488,35.6978,83.5137,53.9938,59.8271,59.7537
chr19:13828255-13828256,785.3380000000001,57.5585,6.5398,35.9627,35.8172,84.056,54.1455,60.1256,60.0498
chr19:13828290-13828291,912.5830000000001,61.693999999999996,7.54104,39.7065,37.9067,93.546,56.801,65.3495,65.2301
chr19:13828291-13828292,916.2189999999999,61.8122,7.56965,39.8134,37.9664,93.8172,56.8769,65.4988,65.3781
chr19:13828292-13828293,919.8539999999999,61.9303,7.598260000000001,39.9204,38.0261,94.0883,56.9527,65.648,65.5261
chr19:13828293-13828294,923.49,62.0485,7.626869999999999,40.0274,38.0858,94.3595,57.0286,65.7973,65.6741
chr19:13828294-13828295,927.1260000000001,62.1667,7.655469999999999,40.1343,38.1455,94.6306,57.1045,65.9465,65.8221
chr19:13828300-13828301,947.735,62.8184,7.83582,40.7587,38.4739,96.2214,57.5187,66.7836,66.6679
chr19:13828302-13828303,949.812,62.7935,7.91542,40.8582,38.4664,96.5075,57.4813,66.8607,66.7425
chr19:13830949-13830950,389.597,11.2338,6.05224,27.5746,25.0336,66.1269,79.0784,59.1057,38.4453
chr19:13830952-13830953,384.168,11.2985,6.04478,27.2985,25.0759,65.3669,78.6891,58.7239,38.0572
chr19:13832309-13832310,71.5634,102.76700000000001,2.73881,8.547260000000001,21.2363,5.50871,9.02612,8.04353,9.77612
chr19:13832312-13832313,71.4776,102.07700000000001,2.75373,8.54353,21.158,5.49378,8.996269999999999,7.998760000000001,9.6306
chr2:57724836-57724837,40.7189,39.8557,5.4427900000000005,4.79229,10.1555,2.3694,9.65672,8.37438,3.17662
chr2:57724848-57724849,40.8085,40.5572,5.54726,4.64303,10.5734,2.4291,9.62687,8.478860000000001,3.13184
chr2:57724857-57724858,39.9229,40.3955,5.58955,4.50249,10.9577,2.45522,9.56592,8.37935,3.11816
chr2:57724858-57724859,39.8035,40.3619,5.59328,4.48632,11.0012,2.45771,9.55846,8.36443,3.11692
chr2:57724859-57724860,39.6841,40.3284,5.59701,4.47015,11.0448,2.4602,9.551,8.3495,3.11567
chr2:57724861-57724862,39.4453,40.2612,5.604480000000001,4.43781,11.1318,2.46517,9.53607,8.31965,3.11318
chr2:57724862-57724863,39.3259,40.2276,5.60821,4.42164,11.1754,2.46766,9.52861,8.304730000000001,3.11194
chr2:57987102-57987103,254.173,68.8483,1.0,9.36318,20.148,7.6903,14.4303,8.3694,3.9813400000000003
chr2:57987104-57987105,257.568,69.3856,1.0,9.407960000000001,20.2674,7.69527,14.5746,8.46144,4.01617
chr2:58004254-58004255,532.552,5.50373,9.18905,106.117,17.5236,133.31799999999998,31.1642,59.8134,58.4664
chr2:58004315-58004316,551.039,5.5435300000000005,10.7799,110.759,15.9216,137.91899999999998,29.5373,59.9801,58.9067
chr2:58004316-58004317,549.868,5.54229,10.7985,110.649,15.8769,137.796,29.4764,59.8818,58.8619
chr2:58004334-58004335,528.8009999999999,5.5199,11.1343,108.679,15.0709,135.58,28.3794,58.1132,58.056000000000004
chr2:58004344-58004345,517.097,5.50746,11.3209,107.585,14.6231,134.34799999999998,27.7699,57.1306,57.6082
chr2:58004345-58004346,515.927,5.50622,11.3396,107.475,14.5784,134.225,27.709,57.0323,57.5634
chr2:58055420-58055421,27.3209,1.64303,2.92537,2.06468,6.9092,2.42413,1.95025,0.177861,0.363184
chr2:58055464-58055465,32.0211,1.9154200000000001,2.9801,3.10697,6.432840000000001,3.1915400000000003,1.9291,0.34204,0.436567
chr2:58055474-58055475,32.7799,2.02736,2.96766,3.3930300000000004,6.3830800000000005,3.3656699999999997,1.96642,0.404229,0.436567
chr2:58055475-58055476,32.8557,2.03856,2.9664200000000003,3.42164,6.3781099999999995,3.38308,1.97015,0.410448,0.436567
chr2:58055532-58055533,34.6766,2.7189099999999997,2.81468,5.0572099999999995,6.6194,4.33706,2.18532,0.8880600000000001,0.355721
chr2:58055544-58055545,34.6617,2.86816,2.7699,5.4005,6.75373,4.53109,2.2301,1.00746,0.325871
chr2:58133479-58133480,102.81700000000001,83.194,0.477612,8.01741,16.5522,9.49254,18.4328,9.3296,8.75498
chr2:58266383-58266384,43.8259,4.4005,0.8756219999999999,10.9913,8.478860000000001,8.89925,3.3967699999999996,7.66915,3.56468
chr2:58273832-58273833,1697.37,20.092,20.4602,8.92662,55.3843,13.5721,74.408,16.8035,14.806
chr2:58273837-58273838,1709.44,20.3532,20.4478,8.96393,55.8943,13.6219,74.6381,16.8408,14.949000000000002
chr2:58274155-58274156,648.317,19.1903,6.01741,14.5746,54.9789,8.68905,47.2425,10.6144,12.745
chr2:58274178-58274179,654.611,17.6455,6.818410000000001,14.402999999999999,54.3495,8.68905,45.9266,10.5572,11.7152
chr2:58274179-58274180,654.884,17.5784,6.85323,14.3955,54.3221,8.68905,45.8694,10.5547,11.6704
chr2:58274223-58274224,684.595,14.9863,8.68035,13.7189,53.4017,8.80597,43.5149,10.7376,9.57587
chr2:58274228-58274229,689.75,14.7313,8.91667,13.607000000000001,53.3271,8.83085,43.2662,10.7873,9.327110000000001
chr2:58274229-58274230,690.7810000000001,14.6803,8.96393,13.5846,53.3122,8.83582,43.2164,10.7973,9.27736
chr2:58274259-58274260,720.295,13.2351,10.3358,12.9254,52.8122,8.935319999999999,41.8209,11.1828,7.9092
chr2:58274260-58274261,721.172,13.194,10.3781,12.9042,52.7935,8.935319999999999,41.7823,11.2015,7.873130000000001
chr2:58274351-58274352,778.3739999999999,10.4938,12.2761,11.5721,49.5609,8.5398,38.8296,13.49,5.7649300000000006
chr2:58274352-58274353,778.322,10.4863,12.2587,11.5759,49.4888,8.52736,38.8022,13.5224,5.7699
chr2:58274499-58274500,681.06,11.9876,8.08955,12.1206,35.1318,6.69652,33.5236,15.8657,7.363180000000001
chr2:58274555-58274556,569.026,13.25,7.16667,11.1331,30.1007,7.126869999999999,29.9888,14.1294,6.613180000000001
chr2:58274572-58274573,523.714,13.4614,6.912939999999999,10.6045,28.8532,7.31716,28.8259,13.3893,6.2114400000000005
chr2:58274573-58274574,521.049,13.4739,6.89801,10.5734,28.7799,7.328360000000001,28.7575,13.3458,6.18781
chr2:58274579-58274580,505.056,13.5485,6.80846,10.3868,28.3396,7.395519999999999,28.346999999999998,13.0846,6.0460199999999995
chr2:58274590-58274591,475.736,13.6853,6.64428,10.0448,27.5323,7.518660000000001,27.5945,12.6057,5.78607
chr2:58274620-58274621,391.0,13.6517,6.29478,9.08458,25.9739,7.90423,25.6318,11.3445,5.1330800000000005
chr2:58274862-58274863,47.306000000000004,11.0933,3.98383,6.2960199999999995,20.7313,12.2848,15.5759,7.7960199999999995,8.81592
chr2:58274866-58274867,47.2811,11.0833,3.89925,6.29104,20.5274,12.3943,15.4813,7.79104,8.955219999999999
chr2:58274894-58274895,47.107,11.0137,3.30721,6.25622,19.0995,13.1604,14.8197,7.75622,9.93035
chr2:58274898-58274899,47.0821,11.0037,3.22264,6.25124,18.8955,13.2699,14.7251,7.751239999999999,10.0697
chr2:58274900-58274901,46.9751,10.9938,3.18035,6.254980000000001,18.7948,13.3284,14.6679,7.752489999999999,10.1542
chr2:58274909-58274910,45.5759,10.949000000000002,3.04602,6.27736,18.4478,13.5522,14.4104,7.76368,10.5236
chr2:58274960-58274961,36.6318,10.5622,2.33458,6.49751,16.6841,15.0709,12.9465,7.949,12.6791
chr2:58274961-58274962,36.3806,10.5448,2.32463,6.50871,16.6654,15.1182,12.9179,7.96144,12.7251
chr2:58275332-58275333,114.65700000000001,9.98134,2.699,17.1505,15.4677,73.1754,20.5535,36.2985,32.9403
chr2:58275363-58275364,124.376,9.92413,2.70647,16.8831,15.1965,71.347,19.9216,36.3346,32.1219
chr2:58275365-58275366,124.545,9.92164,2.6915400000000003,16.8308,15.1791,71.0734,19.847,36.25,32.0398
chr2:58275366-58275367,124.62899999999999,9.9204,2.68408,16.8047,15.1704,70.9366,19.8097,36.2077,31.9988
chr2:58275367-58275368,124.714,9.91915,2.67662,16.7786,15.1617,70.7998,19.7724,36.1654,31.9577
chr2:58275374-58275375,125.306,9.91045,2.62438,16.5958,15.1007,69.842,19.5112,35.8694,31.6704
chr2:58275393-58275394,126.913,9.88682,2.48259,16.0995,14.9353,67.2425,18.8022,35.0659,30.8905
chr2:58301054-58301055,271.348,4.62562,3.6791,33.3271,23.1928,6.434080000000001,18.5721,4.0435300000000005,4.32836
chr2:58301072-58301073,279.632,4.62562,3.6567199999999995,34.4465,23.5062,7.1505,18.6617,4.20025,4.395519999999999
chr2:58301074-58301075,280.552,4.62562,3.65423,34.5709,23.541,7.2301,18.6716,4.2176599999999995,4.40299
chr2:58301092-58301093,288.836,4.62562,3.63184,35.6903,23.8545,7.94652,18.7612,4.37438,4.47015
chr2:58301121-58301122,280.726,4.68035,3.46144,35.9726,23.2624,8.91667,18.1542,4.76368,4.3644300000000005
chr2:58311440-58311441,22.6866,4.06468,1.80473,3.7947800000000003,11.1592,9.493780000000001,6.52861,2.8047299999999997,2.2375599999999998
chr2:58311442-58311443,23.1194,4.05224,1.81965,3.81219,11.1766,9.55846,6.53607,2.81965,2.22761
chr2:58311444-58311445,23.5522,4.0398,1.8345799999999999,3.8296,11.194,9.62313,6.5435300000000005,2.83458,2.21766
chr2:58311445-58311446,23.7687,4.033580000000001,1.8420400000000001,3.83831,11.2027,9.65547,6.54726,2.8420400000000003,2.2126900000000003
chr2:58311451-58311452,25.0945,4.0149300000000006,1.8818400000000002,3.90299,11.2326,9.81095,6.565919999999999,2.89677,2.1903
chr2:58311462-58311463,27.5846,4.08333,1.9365700000000001,4.08085,11.1505,9.87935,6.59328,3.0335799999999997,2.1903
chr2:58311465-58311466,28.2637,4.10199,1.9514900000000002,4.12935,11.1281,9.898010000000001,6.60075,3.0709,2.1903
chr2:58311506-58311507,36.8595,4.43905,2.1815900000000004,4.77612,10.8184,9.98507,6.67662,3.5908,2.2475099999999997
chr2:58311533-58311534,40.0833,4.9427900000000005,2.41667,5.145519999999999,10.5833,9.44776,6.64303,3.9602,2.48259
chr2:58326235-58326236,83.4714,3.40174,2.79229,33.8433,13.4341,45.1381,16.4055,20.4316,23.0734
chr2:58326243-58326244,88.6654,3.3519900000000002,2.8022400000000003,34.7786,13.6729,46.4216,16.694000000000003,21.1878,23.4714
chr2:58326246-58326247,90.6132,3.33333,2.80597,35.1294,13.7624,46.903,16.8022,21.4714,23.6206
chr2:58326247-58326248,91.2624,3.32711,2.80721,35.2463,13.7923,47.0634,16.8383,21.5659,23.6704
chr2:58326248-58326249,91.9117,3.3209,2.8084599999999997,35.3632,13.8221,47.2239,16.8744,21.6604,23.7201
chr2:58326384-58326385,123.882,2.5199,2.91791,35.5784,15.6654,47.7973,15.5585,28.5211,22.0112
chr2:58326386-58326387,123.429,2.51741,2.9204,35.4216,15.6679,47.5634,15.4863,28.5162,21.9291
chr2:58326395-58326396,121.39200000000001,2.50622,2.9315900000000004,34.7164,15.6791,46.5112,15.1617,28.4938,21.5597
chr2:58349799-58349800,146.961,5.74876,2.4875599999999998,42.6455,18.8694,53.9614,29.7699,30.8706,31.7985
chr2:58349909-58349910,203.858,7.527360000000001,3.3631800000000003,46.4378,21.7898,69.5833,37.7575,36.7301,35.2637
chr2:58349911-58349912,203.142,7.5472600000000005,3.34826,46.2736,21.8122,69.5062,37.7898,36.653,35.204
chr2:58349913-58349914,202.425,7.56716,3.33333,46.1095,21.8346,69.4291,37.8221,36.5759,35.1443
chr2:58349917-58349918,200.993,7.60697,3.3034800000000004,45.7811,21.8794,69.2749,37.8868,36.4216,35.0249
chr2:58349918-58349919,200.63400000000001,7.6169199999999995,3.2960199999999995,45.699,21.8905,69.2363,37.903,36.3831,34.995
chr2:58349923-58349924,198.843,7.66667,3.2587099999999998,45.2886,21.9465,69.0435,37.9838,36.1903,34.8458
chr2:58349930-58349931,196.33599999999998,7.73632,3.20647,44.7139,22.0249,68.7736,38.097,35.9204,34.6368
chr2:58385024-58385025,40.3408,2.68035,1.15547,10.5759,13.3408,4.80473,8.13433,5.58955,4.03109
chr2:58385025-58385026,40.7736,2.69279,1.16418,10.6194,13.3445,4.83209,8.1704,5.60075,4.02985
chr2:58385032-58385033,43.8035,2.77985,1.22512,10.9241,13.3706,5.023630000000001,8.422889999999999,5.6791,4.02114
chr2:58385056-58385057,54.4465,3.0472599999999996,1.45771,11.9826,13.3507,5.75871,9.16915,5.96517,3.95896
chr2:58385078-58385079,64.7077,3.21144,1.73134,12.9677,13.0771,6.60697,9.55224,6.26617,3.82214
chr2:58385079-58385080,65.1741,3.2189099999999997,1.7437799999999999,13.0124,13.0647,6.645519999999999,9.56965,6.27985,3.8159199999999998
chr2:58385174-58385175,88.694,3.43781,2.43408,15.9851,10.546,9.544780000000001,9.13308,6.747510000000001,3.43905
chr2:58464935-58464936,113.101,4.551,4.25,13.7264,8.66418,8.40174,8.912939999999999,8.38308,4.15672
chr2:58465090-58465091,379.48,6.41542,6.53483,18.6468,11.3507,11.459000000000001,5.68532,9.45149,8.08955
chr2:58465148-58465149,375.971,5.2823400000000005,5.9539800000000005,17.954,11.7973,9.67413,5.38433,9.435319999999999,8.24254
chr2:58465152-58465153,371.403,5.182840000000001,5.89055,17.8259,11.800999999999998,9.50498,5.3855699999999995,9.39677,8.195269999999999
chr2:58465177-58465178,330.42,4.52985,5.45522,16.8308,11.7077,8.35448,5.47886,9.054730000000001,7.728860000000001
chr2:58465178-58465179,328.781,4.50373,5.43781,16.791,11.704,8.30846,5.48259,9.041039999999999,7.7102
chr2:58465181-58465182,323.863,4.42537,5.3855699999999995,16.6716,11.6928,8.1704,5.49378,9.0,7.65423
chr2:58675323-58675324,99.7425,26.5883,0.7798510000000001,5.01741,13.0609,2.00124,10.5672,7.25373,2.83458
chr2:58675376-58675377,114.214,27.5821,0.878109,4.35821,12.9913,1.96642,10.0373,6.7251199999999995,2.7699
chr2:58675377-58675378,114.322,27.5833,0.880597,4.34577,12.9888,1.96517,10.0224,6.7102,2.76368
chr2:58675381-58675382,114.755,27.5883,0.890547,4.2960199999999995,12.9789,1.9602,9.96269,6.6505,2.73881
chr2:58675384-58675385,115.08,27.592,0.8980100000000001,4.25871,12.9714,1.9564700000000002,9.917910000000001,6.60572,2.72015
chr2:58788606-58788607,83.9478,3.3370599999999997,0.0,11.4614,5.2039800000000005,37.8433,5.95149,11.4017,17.4142
chr2:58788616-58788617,83.1766,3.18781,0.0,11.1256,5.32836,36.6119,5.876869999999999,11.0784,17.1157
chr2:58798544-58798545,206.857,50.5236,4.522390000000001,6.92537,10.4689,2.22637,6.60323,9.53234,4.09577
chr2:58798545-58798546,207.35299999999998,50.6704,4.52861,6.949,10.4975,2.2189099999999997,6.6181600000000005,9.5597,4.08955
chr2:58798546-58798547,207.85,50.8172,4.53483,6.972639999999999,10.5261,2.21144,6.6330800000000005,9.587060000000001,4.08333
chr2:58798547-58798548,208.34599999999998,50.9639,4.54104,6.99627,10.5547,2.20398,6.64801,9.61443,4.07711
chr2:58798598-58798599,190.825,53.5672,4.13433,7.2972600000000005,12.0162,1.7649299999999999,7.28856,10.652999999999999,3.51741
chr2:58798603-58798604,187.101,53.3495,4.051,7.27985,12.1381,1.7263700000000002,7.30846,10.7438,3.47886
chr2:58798604-58798605,186.204,53.2687,4.03109,7.27239,12.1604,1.71891,7.30846,10.76,3.47264
chr2:58916157-58916158,634.443,11.2015,3.25,41.9216,20.9216,128.67,22.7786,61.6455,66.3781
chr2:58916182-58916183,666.7810000000001,11.4502,3.25,41.3619,21.1082,126.214,23.1206,61.0858,66.1604
chr2:58916231-58916232,646.047,11.5386,3.41045,37.8731,20.6505,114.195,22.694000000000003,55.6343,61.5373
chr2:58958033-58958034,21.9602,2.45647,1.23383,6.49627,7.87562,2.72886,5.7039800000000005,4.2102,2.25
chr2:58958035-58958036,22.2189,2.44652,1.26617,6.51866,7.8830800000000005,2.72388,5.70149,4.22264,2.25
chr2:58958037-58958038,22.4776,2.43657,1.29851,6.54104,7.89055,2.7189099999999997,5.699,4.2350699999999994,2.25
chr2:58958044-58958045,23.3831,2.40174,1.41169,6.6194,7.91667,2.70149,5.6903,4.27861,2.25
chr2:58958045-58958046,23.5124,2.39677,1.4278600000000001,6.6306,7.9204,2.699,5.68905,4.28483,2.25
chr2:58958059-58958060,24.5522,2.31468,1.66667,6.66045,8.00995,2.67537,5.58955,4.34577,2.26119
chr2:58958128-58958129,24.7799,1.8134299999999999,2.72761,6.31219,8.31219,2.58955,4.86816,4.35323,2.38557
chr2:58958132-58958133,24.5361,1.7786099999999998,2.77736,6.27736,8.31219,2.58458,4.82338,4.33333,2.39552
