0,a6dde21a321f-Hudep2_ATAC,a346d0735668-Hudep2_D3_merged_CTCF.all,780e588038ba-Hudep2_BCL11A,e63441b3545d-Hudep2_D0_GATA1.all,7fbaaa4570af-HUDEP2_LRF_CHIP,e91e9285ac50-Hudep2_D3_merged_GATA1.all,a3269352a688-Hudep2_D3_merged_KLF1.all,bd23392c6917-Hudep2_D3_merged_LDB1.all,b887daf448d0-Hudep2_D3_merged_TAL1.all
chr19:13273775-13273776,1403.38,27.25,32.2901,16.4167,107.302,19.5,91.3642,24.0988,17.4352
chr19:13273839-13273840,1722.53,27.713,41.7932,17.4259,132.207,21.0185,107.914,23.0772,20.5556
chr19:13273841-13273842,1727.99,27.7438,41.9815,17.4475,132.988,21.0463,108.265,23.0525,20.6389
chr19:13273859-13273860,1746.54,28.0216,42.8148,17.5586,138.043,21.213,109.821,22.9414,21.1389
chr19:13273872-13273873,1724.76,28.4228,42.8148,17.5988,145.025,21.0926,110.583,22.7006,21.7006
chr19:13273927-13273928,1496.16,29.6605,38.2685,17.3735,170.392,19.8519,108.72200000000001,21.6883,22.9383
chr19:13273928-13273929,1487.99,29.6821,38.0648,17.3611,170.99400000000003,19.8117,108.59,21.6636,22.9475
chr19:13283350-13283351,259.259,10.5062,6.370369999999999,18.3858,39.5247,19.1358,14.0031,6.38272,4.75617
chr19:13305557-13305558,116.352,146.583,2.0,12.0463,25.3611,8.14815,14.5,10.8333,11.1019
chr19:13305595-13305596,108.833,133.861,2.0,12.1389,24.1944,7.805560000000001,14.6111,12.3056,10.2222
chr19:13305596-13305597,108.704,133.559,2.0,12.1358,24.179000000000002,7.79321,14.6142,12.321,10.2006
chr19:13323773-13323774,209.593,56.5802,0.48148100000000005,5.59259,25.4414,3.82407,11.2191,7.429010000000001,4.65123
chr19:13323782-13323783,222.593,60.0247,0.592593,5.67593,26.3025,4.01852,11.6914,7.5679,5.17901
chr19:13323850-13323851,249.358,74.3981,1.50617,5.49691,30.7593,4.62654,14.3858,8.37963,8.259260000000001
chr19:13323853-13323854,248.50599999999997,74.53699999999999,1.54321,5.4784,30.8148,4.6358,14.4506,8.40741,8.314810000000001
chr19:13323856-13323857,247.65400000000002,74.6759,1.58025,5.45988,30.8704,4.64506,14.5154,8.435189999999999,8.37037
chr19:13323859-13323860,246.80200000000002,74.8148,1.6172799999999998,5.4413599999999995,30.9259,4.654319999999999,14.5802,8.46296,8.425930000000001
chr19:13323868-13323869,237.21900000000002,74.4537,1.8950599999999997,5.46914,31.0648,4.654319999999999,14.8025,8.5463,8.64815
chr19:13323889-13323890,214.858,73.6111,2.5432099999999997,5.53395,31.3889,4.654319999999999,15.321,8.740739999999999,9.16667
chr19:13323890-13323891,213.793,73.571,2.57407,5.53704,31.4043,4.654319999999999,15.3457,8.75,9.191360000000001
chr19:13345585-13345586,68.78699999999999,36.071,0.0,3.09877,17.5062,2.94444,8.873460000000001,6.555560000000001,1.92593
chr19:13352742-13352743,56.8796,14.3889,0.851852,1.8055599999999998,17.6574,1.14815,7.2037,5.84259,5.24074
chr19:13352744-13352745,56.8117,14.3519,0.858025,1.82407,17.6821,1.14198,7.21605,5.8179,5.20988
chr19:13352752-13352753,56.5401,14.2037,0.882716,1.89815,17.7809,1.1172799999999998,7.26543,5.71914,5.0864199999999995
chr19:13373356-13373357,69.4012,91.2346,2.76543,16.3704,29.4599,20.9321,9.435189999999999,13.5401,3.89506
chr19:13373405-13373406,110.08,102.40700000000001,4.35185,17.284000000000002,31.3796,29.1852,10.033999999999999,13.892000000000001,5.1358
chr19:13373455-13373456,126.64200000000001,98.8951,5.85185,17.784000000000002,33.8519,33.8858,10.8179,14.284,7.98765
chr19:13373457-13373458,126.648,98.6296,5.88889,17.7963,33.8889,33.9352,10.8426,14.2963,8.074069999999999
chr19:13388126-13388127,251.815,134.713,2.78704,14.6142,58.178999999999995,10.8272,44.3827,15.9136,12.7963
chr19:13388931-13388932,108.512,101.90700000000001,1.64815,10.7531,31.8025,6.03086,16.037,9.97222,4.07407
chr19:13389014-13389015,136.438,113.52799999999999,2.66667,12.6204,30.4352,5.17901,19.9784,12.0123,2.88272
chr19:13389015-13389016,136.015,113.265,2.68827,12.6327,30.3735,5.15741,20.0154,12.0031,2.88272
chr19:13389035-13389036,127.559,108.01899999999999,3.12037,12.8796,29.1389,4.7253099999999995,20.7562,11.8179,2.88272
chr19:13477460-13477461,14.6019,49.3272,1.09259,6.53395,15.8858,2.33333,6.0463,8.76852,3.83025
chr19:13477462-13477463,14.8241,49.784,1.0864200000000002,6.55864,15.9228,2.30864,6.095680000000001,8.80556,3.8734599999999997
chr19:13477463-13477464,14.9352,50.0123,1.08333,6.570989999999999,15.9414,2.2963,6.120369999999999,8.824069999999999,3.89506
chr19:13477489-13477490,17.8241,55.9506,1.00309,6.89198,16.4228,1.97531,6.76235,9.30556,4.45679
chr19:13477497-13477498,18.2593,56.784,1.0,6.88272,16.4846,1.89815,6.85185,9.4537,4.5864199999999995
chr19:13477508-13477509,18.7685,57.7346,1.0,6.84877,16.5525,1.7963,6.9537,9.65741,4.75617
chr19:13477515-13477516,19.2778,58.2099,1.03704,6.7716,16.465999999999998,1.6944400000000002,6.962960000000001,9.824069999999999,4.845680000000001
chr19:13477517-13477518,19.4321,58.3395,1.04938,6.746910000000001,16.4352,1.6635799999999998,6.962960000000001,9.873460000000001,4.870369999999999
chr19:13477518-13477519,19.5093,58.4043,1.05556,6.73457,16.4198,1.64815,6.962960000000001,9.89815,4.88272
chr19:13539332-13539333,45.0802,40.9352,1.89198,11.0154,13.5154,5.28395,15.7377,14.0864,4.81481
chr19:13539357-13539358,51.3981,42.5278,2.0463,11.4444,14.3333,5.59259,16.3426,13.8056,5.19444
chr19:13539408-13539409,61.537,42.5401,2.55247,10.8426,15.4012,5.84877,15.9938,13.1975,5.9537
chr19:13539409-13539410,61.6296,42.5154,2.55864,10.8241,15.4043,5.845680000000001,15.9784,13.1914,5.96296
chr19:13539426-13539427,60.6852,40.9414,2.66358,10.142000000000001,15.2469,5.688269999999999,15.034,12.7191,6.01543
chr19:13539434-13539435,60.2407,40.2006,2.71296,9.82099,15.1728,5.6142,14.5895,12.4969,6.04012
chr19:13539445-13539446,59.1667,39.3056,2.75,9.47222,15.0556,5.52778,14.0556,12.2222,6.02778
chr19:13539446-13539447,59.0185,39.2377,2.75,9.450619999999999,15.0432,5.5216,14.0154,12.2006,6.0216
chr19:13541934-13541935,55.4722,64.2716,1.34568,7.561730000000001,16.108,1.7345700000000002,8.50309,4.14815,3.5401199999999995
chr19:13541935-13541936,56.0679,64.6451,1.33951,7.589510000000001,16.1698,1.7592599999999998,8.52469,4.11728,3.54938
chr19:13541952-13541953,62.9352,68.5494,1.2345700000000002,7.9135800000000005,16.6636,2.0308599999999997,8.78086,3.85185,3.6327199999999995
chr19:13541971-13541972,70.1667,72.9969,1.1172799999999998,8.46605,16.6975,2.41358,8.941360000000001,3.63889,3.8024699999999996
chr19:13542059-13542060,78.0247,81.2438,0.691358,10.25,13.4938,4.11728,8.59568,3.40432,5.2716
chr19:13637552-13637553,54.4105,31.9444,0.23456799999999997,5.36728,9.51543,1.9845700000000002,6.61728,9.10185,3.7963
chr19:13637554-13637555,54.6389,32.0,0.22222199999999998,5.36111,9.52778,1.97222,6.611110000000001,9.08333,3.83333
chr19:13637557-13637558,54.9815,32.0833,0.203704,5.35185,9.5463,1.9537,6.60185,9.05556,3.88889
chr19:13648485-13648486,40.5802,5.5,1.12963,5.25,8.47531,1.83025,5.120369999999999,2.72222,2.2037
chr19:13648517-13648518,47.9877,5.5,1.48148,5.20062,7.95988,1.92901,5.74383,3.0308599999999997,2.22531
chr19:13649468-13649469,40.3889,2.89815,1.0617299999999998,4.1913599999999995,16.213,9.058639999999999,7.48765,6.922839999999999,6.944439999999999
chr19:13649469-13649470,40.2932,2.88272,1.08333,4.1913599999999995,16.213,9.058639999999999,7.496910000000001,6.95679,6.938269999999999
chr19:13649581-13649582,29.7778,3.6327199999999995,2.3765400000000003,5.7284,13.1389,7.94753,8.95679,9.9784,6.6358
chr19:13694055-13694056,130.27200000000002,5.60802,10.2377,15.892000000000001,17.6019,28.7315,20.4938,32.4815,20.1296
chr19:13694057-13694058,131.37,5.60185,10.3241,15.8981,17.6389,28.8611,20.537,32.6111,20.2222
chr19:13694114-13694115,166.66,4.95988,12.3056,15.0278,17.4475,34.0093,22.5926,34.9815,24.2346
chr19:13694115-13694116,166.821,4.94444,12.2932,14.9877,17.4105,34.0864,22.6142,34.9352,24.3302
chr19:13694137-13694138,170.352,4.60494,12.0216,14.1049,16.5957,35.784,23.0895,33.9167,26.4352
chr19:13694138-13694139,170.512,4.58951,12.0093,14.0648,16.5586,35.8611,23.1111,33.8704,26.5309
chr19:13694145-13694146,170.0,4.52778,11.8611,13.8611,16.3611,36.1389,23.1389,33.5,27.0
chr19:13694148-13694149,169.5,4.50926,11.787,13.787,16.287,36.213,23.1296,33.3333,27.1667
chr19:13694150-13694151,169.167,4.49691,11.7377,13.7377,16.2377,36.2623,23.1235,33.2222,27.2778
chr19:13694152-13694153,168.833,4.48457,11.6883,13.6883,16.1883,36.3117,23.1173,33.1111,27.3889
chr19:13694187-13694188,148.136,4.095680000000001,9.95988,12.6512,14.6327,36.3117,22.5772,28.9198,29.5062
chr19:13700175-13700176,161.404,106.87700000000001,4.60185,9.11111,34.3981,4.55247,10.3889,19.3148,6.40123
chr19:13700267-13700268,219.58599999999998,140.799,3.95062,11.4444,39.6759,3.67593,15.8889,15.3981,7.25
chr19:13700268-13700269,218.898,140.69799999999998,3.94444,11.466,39.6759,3.66667,15.9321,15.3117,7.25
chr19:13700277-13700278,212.704,139.781,3.88889,11.6605,39.6759,3.58333,16.320999999999998,14.534,7.25
chr19:13700279-13700280,211.327,139.577,3.8765400000000003,11.7037,39.6759,3.56481,16.4074,14.3611,7.25
chr19:13802787-13802788,46.5216,3.35494,0.527778,11.9722,11.7315,13.4907,8.490739999999999,15.9105,17.4537
chr19:13802789-13802790,45.6944,3.3487699999999996,0.48456800000000005,12.0154,11.7685,13.5216,8.44753,15.7932,17.4846
chr19:13802796-13802797,44.0772,3.3642,0.407407,12.0926,11.8426,13.5926,8.314810000000001,15.5864,17.5
chr19:13828253-13828254,799.3639999999999,60.3827,6.129630000000001,36.3025,36.8519,84.571,56.1667,60.8549,62.0401
chr19:13828255-13828256,807.3580000000001,60.6728,6.2037,36.4753,36.9815,85.0401,56.3333,61.2006,62.3488
chr19:13828290-13828291,1024.18,66.8981,7.88272,41.6049,40.1111,98.5123,60.1111,69.8333,69.5679
chr19:13828291-13828292,1026.66,66.9352,7.895060000000001,41.6728,40.1389,98.6821,60.1389,69.9167,69.6265
chr19:13828292-13828293,1029.14,66.9722,7.9074100000000005,41.7407,40.1667,98.8519,60.1667,70.0,69.6852
chr19:13828293-13828294,1031.62,67.0093,7.91975,41.8086,40.1944,99.0216,60.1944,70.0833,69.7438
chr19:13828294-13828295,1034.1,67.0463,7.9321,41.8765,40.2222,99.1914,60.2222,70.1667,69.8025
chr19:13828300-13828301,1048.99,67.2685,8.00617,42.284,40.3889,100.21,60.3889,70.6667,70.1543
chr19:13828302-13828303,1053.95,67.3426,8.03086,42.4198,40.4444,100.54899999999999,60.4444,70.8333,70.2716
chr19:13830949-13830950,427.349,11.3642,6.49383,29.0309,25.8735,67.5988,83.28399999999999,62.284,38.1759
chr19:13830952-13830953,423.006,11.429,6.53086,28.8457,25.8827,67.0062,83.0802,62.0802,37.8704
chr19:13832309-13832310,79.4475,112.62,2.19136,8.808639999999999,22.4414,6.154319999999999,9.441360000000001,8.2284,10.7068
chr19:13832312-13832313,79.3549,111.5,2.2191400000000003,8.8179,22.3395,6.12654,9.3858,8.14506,10.4938
chr2:57724836-57724837,46.25,43.784,5.5586400000000005,4.870369999999999,9.91358,2.4043200000000002,10.0463,9.03395,2.9537
chr2:57724848-57724849,45.8426,44.3519,5.620369999999999,4.64815,10.3333,2.49074,9.89815,9.009260000000001,2.87963
chr2:57724857-57724858,45.287,44.4907,5.64815,4.50926,10.5833,2.5463,9.759260000000001,8.9537,2.85185
chr2:57724858-57724859,45.2253,44.5062,5.65123,4.49383,10.6111,2.55247,9.74383,8.94753,2.84877
chr2:57724859-57724860,45.1636,44.5216,5.654319999999999,4.4784,10.6389,2.55864,9.7284,8.941360000000001,2.8456799999999998
chr2:57724861-57724862,44.7253,44.3796,5.66667,4.42901,10.7623,2.57099,9.691360000000001,8.90432,2.8456799999999998
chr2:57724862-57724863,44.5062,44.3086,5.67284,4.404319999999999,10.8241,2.5771599999999997,9.672839999999999,8.8858,2.8456799999999998
chr2:57987102-57987103,261.481,70.0,1.0,9.94444,20.8735,7.88272,14.787,8.09259,3.89815
chr2:57987104-57987105,265.16700000000003,70.5,1.0,10.0,20.9722,7.888889999999999,14.9167,8.16667,3.91667
chr2:58004254-58004255,588.306,5.75,8.83333,112.556,18.5556,139.694,33.0,63.6667,60.6389
chr2:58004315-58004316,629.645,5.5586400000000005,12.2716,120.586,16.4136,147.972,30.6296,64.7222,60.7623
chr2:58004316-58004317,627.568,5.55247,12.284,120.389,16.3549,147.784,30.5432,64.5741,60.7006
chr2:58004334-58004335,590.179,5.4413599999999995,12.5062,116.833,15.2994,144.395,28.9877,61.9074,59.5895
chr2:58004344-58004345,570.099,5.39198,12.4938,114.796,14.8117,142.364,28.2716,60.537,59.0216
chr2:58004345-58004346,568.194,5.38889,12.4722,114.583,14.7778,142.139,28.2222,60.4167,58.9722
chr2:58055420-58055421,27.3333,1.4382700000000002,2.97222,1.7067900000000003,6.58025,2.08025,1.87654,0.0339506,0.43827200000000005
chr2:58055464-58055465,34.0062,1.5771600000000001,3.1543200000000002,2.8765400000000003,5.78704,3.0956799999999998,2.0,0.20061700000000002,0.5
chr2:58055474-58055475,35.3333,1.73148,3.1543200000000002,3.2777800000000004,5.78704,3.43519,2.0,0.29320999999999997,0.5
chr2:58055475-58055476,35.466,1.74691,3.1543200000000002,3.3179,5.78704,3.4691400000000003,2.0,0.302469,0.5
chr2:58055532-58055533,37.6883,2.8395099999999998,2.88272,5.25309,6.38889,4.69753,2.07099,0.842593,0.429012
chr2:58055544-58055545,37.3796,3.07407,2.78395,5.64815,6.57407,4.85802,2.1080200000000002,0.9660489999999999,0.391975
chr2:58133479-58133480,119.27799999999999,90.6389,0.44444399999999995,8.20988,16.6574,10.1019,19.4074,9.29012,9.077160000000001
chr2:58266383-58266384,49.4877,4.38889,0.9567899999999999,11.892000000000001,8.34259,8.41049,3.32407,7.496910000000001,3.4784
chr2:58273832-58273833,1845.09,19.2469,22.929000000000002,9.40123,56.1111,14.1235,77.2253,17.0216,15.0833
chr2:58273837-58273838,1865.81,19.6173,23.0833,9.46296,56.8519,14.2623,77.4105,17.0679,15.3765
chr2:58274155-58274156,606.056,19.0463,4.67593,15.5,54.0463,8.5,47.2963,10.25,13.3302
chr2:58274178-58274179,628.565,17.3148,5.82716,15.1481,53.3117,8.558639999999999,45.7407,10.3086,11.9167
chr2:58274179-58274180,629.685,17.2315,5.8858,15.1296,53.2809,8.56173,45.6667,10.3117,11.8488
chr2:58274223-58274224,680.3919999999999,14.4846,8.67901,13.9691,53.1451,8.740739999999999,43.2407,10.534,9.44753
chr2:58274228-58274229,688.571,14.1451,9.11111,13.7531,53.1759,8.7716,42.9167,10.5802,9.10802
chr2:58274229-58274230,690.207,14.0772,9.19753,13.7099,53.1821,8.77778,42.8519,10.5895,9.04012
chr2:58274259-58274260,723.799,12.9198,10.8519,12.7654,53.25,8.90432,41.6111,10.8086,7.70679
chr2:58274260-58274261,725.238,12.8765,10.9105,12.7284,53.2438,8.91358,41.5617,10.8302,7.65123
chr2:58274351-58274352,796.0089999999999,9.98148,13.6204,11.1296,50.8056,8.98148,38.6111,13.1574,4.879630000000001
chr2:58274352-58274353,795.932,9.96914,13.6173,11.1327,50.7593,8.96914,38.6019,13.179,4.88272
chr2:58274499-58274500,703.071,11.8611,7.88272,12.6265,35.1698,6.25309,33.7685,16.7593,8.12037
chr2:58274555-58274556,596.79,13.8519,6.82407,11.7901,28.5185,6.5679,30.4043,14.5802,7.50617
chr2:58274572-58274573,546.031,14.1667,6.70679,11.1265,27.2963,7.05864,29.0802,13.5741,6.69753
chr2:58274573-58274574,542.5930000000001,14.1852,6.70062,11.0802,27.2222,7.0925899999999995,28.9907,13.5062,6.64198
chr2:58274579-58274580,521.9630000000001,14.2963,6.6635800000000005,10.8025,26.7778,7.2963,28.4537,13.0988,6.3086400000000005
chr2:58274590-58274591,484.142,14.5,6.595680000000001,10.2932,25.963,7.66975,27.4691,12.3519,5.69753
chr2:58274620-58274621,401.333,14.3302,6.51852,9.06173,25.4815,8.3179,25.5123,11.0031,4.54321
chr2:58274862-58274863,53.034,11.2222,4.04938,6.4135800000000005,20.7901,12.0463,15.7901,7.8364199999999995,8.77778
chr2:58274866-58274867,53.034,11.2346,3.9382699999999997,6.37654,20.5185,12.1574,15.6667,7.82407,8.91358
chr2:58274894-58274895,52.6512,11.284,3.20988,6.14198,18.7778,12.8981,14.8519,7.75,9.79012
chr2:58274898-58274899,52.2685,11.2593,3.14815,6.129630000000001,18.6667,12.9722,14.7778,7.75,9.85185
chr2:58274900-58274901,52.0772,11.2469,3.11728,6.12346,18.6111,13.0093,14.7407,7.75,9.882719999999999
chr2:58274909-58274910,51.216,11.1914,2.9784,6.095680000000001,18.3611,13.1759,14.5741,7.75,10.0216
chr2:58274960-58274961,40.3025,10.8302,2.02778,6.01543,15.929,15.0185,13.1883,7.60185,12.1111
chr2:58274961-58274962,39.9167,10.8148,2.01852,6.03086,15.9012,15.0525,13.1481,7.60802,12.179
chr2:58275332-58275333,125.25,9.77778,3.10494,18.2809,15.0772,78.1019,21.929000000000002,38.8056,34.1111
chr2:58275363-58275364,137.299,9.59568,3.05864,18.1852,14.8457,75.6821,21.1358,39.0154,32.6512
chr2:58275365-58275366,137.725,9.59568,3.04012,18.1049,14.8457,75.25,20.9938,38.8981,32.5093
chr2:58275366-58275367,137.938,9.59568,3.0308599999999997,18.0648,14.8457,75.03399999999999,20.9228,38.8395,32.4383
chr2:58275367-58275368,138.151,9.59568,3.0216,18.0247,14.8457,74.8179,20.8519,38.7809,32.3673
chr2:58275374-58275375,139.642,9.59568,2.9567900000000003,17.7438,14.8457,73.3056,20.3549,38.3704,31.8704
chr2:58275393-58275394,142.836,9.60494,2.79012,16.9907,14.8549,69.4228,19.070999999999998,37.2562,30.6605
chr2:58301054-58301055,301.306,4.61111,3.75,34.6944,24.6667,6.13889,19.6111,3.86111,4.61111
chr2:58301072-58301073,313.82099999999997,4.55556,3.7901199999999995,36.3735,24.6728,7.095680000000001,19.9352,3.8858,4.51543
chr2:58301074-58301075,315.117,4.54938,3.7963,36.5772,24.6667,7.2191399999999994,19.965999999999998,3.89198,4.50309
chr2:58301092-58301093,325.14799999999997,4.5,3.85185,38.2685,24.5926,8.26852,20.1944,3.9537,4.39815
chr2:58301121-58301122,311.559,4.53704,3.7932099999999997,38.6451,24.0494,9.3858,19.4444,4.35494,4.345680000000001
chr2:58311440-58311441,23.213,3.5,1.6327200000000002,3.53704,11.8457,10.5741,6.345680000000001,2.69136,1.90432
chr2:58311442-58311443,23.6944,3.5,1.6574099999999998,3.55556,11.8519,10.6111,6.35185,2.7037,1.89815
chr2:58311444-58311445,24.1759,3.5,1.6821,3.57407,11.857999999999999,10.6481,6.35802,2.71605,1.89198
chr2:58311445-58311446,24.4167,3.5,1.6944400000000002,3.58333,11.8611,10.6667,6.36111,2.72222,1.8888900000000002
chr2:58311451-58311452,25.8611,3.5,1.76852,3.63889,11.8796,10.7778,6.379630000000001,2.75926,1.87037
chr2:58311462-58311463,28.8704,3.53704,1.92284,3.78704,11.857999999999999,10.9537,6.4413599999999995,2.85494,1.8549400000000003
chr2:58311465-58311466,29.9537,3.57407,1.9784,3.86111,11.8117,10.9815,6.4784,2.90123,1.8642
chr2:58311506-58311507,40.9074,4.08025,2.54012,4.7253099999999995,11.1296,11.0648,6.9351899999999995,3.43519,2.04012
chr2:58311533-58311534,45.1944,4.78395,2.55864,5.438269999999999,10.2593,10.0741,7.037039999999999,3.9814800000000004,2.35494
chr2:58326235-58326236,85.46600000000001,3.4598800000000005,3.05864,35.2778,14.0123,47.9907,16.9877,20.6821,23.9877
chr2:58326243-58326244,92.3642,3.33025,3.04012,36.3735,14.2747,49.6728,17.3395,21.6235,24.3395
chr2:58326246-58326247,93.9846,3.2932099999999997,3.0216,36.6049,14.321,49.9969,17.4136,21.8549,24.4136
chr2:58326247-58326248,94.5247,3.2808599999999997,3.01543,36.6821,14.3364,50.1049,17.4383,21.9321,24.4383
chr2:58326248-58326249,95.0648,3.26852,3.00926,36.7593,14.3519,50.213,17.463,22.0093,24.463
chr2:58326384-58326385,137.873,2.4228400000000003,3.04012,36.9444,16.0216,50.5586,15.7407,30.3302,22.0864
chr2:58326386-58326387,137.009,2.42901,3.05864,36.6852,16.0463,50.2068,15.6111,30.3179,21.9691
chr2:58326395-58326396,133.028,2.47222,3.11111,35.75,16.1111,48.7778,15.1667,30.1389,21.6111
chr2:58349799-58349800,148.07399999999998,5.37346,2.74074,44.571000000000005,18.7377,55.5247,29.0926,31.5802,33.3488
chr2:58349909-58349910,232.722,7.92593,3.69136,49.5309,22.0802,74.1019,39.6605,39.6914,36.7284
chr2:58349911-58349912,231.37,7.9691399999999994,3.6604900000000002,49.2346,22.1358,74.0154,39.7284,39.537,36.6173
chr2:58349913-58349914,230.019,8.01235,3.62963,48.9383,22.1914,73.929,39.7963,39.3827,36.5062
chr2:58349917-58349918,227.315,8.09877,3.5679,48.3457,22.3025,73.7562,39.9321,39.0741,36.284
chr2:58349918-58349919,226.639,8.12037,3.5524699999999996,48.1975,22.3302,73.71300000000001,39.966,38.9969,36.2284
chr2:58349923-58349924,223.25900000000001,8.2284,3.47531,47.4568,22.4691,73.4969,40.1358,38.6111,35.9506
chr2:58349930-58349931,218.528,8.37963,3.3672800000000005,46.4198,22.6636,73.1944,40.3735,38.071,35.5617
chr2:58385024-58385025,34.5679,2.74074,0.731481,10.1605,13.3457,4.22222,8.422839999999999,5.49074,4.05247
chr2:58385025-58385026,35.216,2.75926,0.7469140000000001,10.2222,13.3457,4.25617,8.48148,5.50926,4.04321
chr2:58385032-58385033,39.7531,2.88889,0.8549379999999999,10.6543,13.3457,4.49383,8.89198,5.63889,3.9784
chr2:58385056-58385057,51.358000000000004,3.18519,1.2253100000000001,11.7407,13.3951,5.16049,9.80556,5.93519,3.85494
chr2:58385078-58385079,67.3395,3.4475300000000004,1.79938,13.2006,13.463,6.34877,10.4753,6.31481,3.78704
chr2:58385079-58385080,68.1173,3.4598800000000005,1.82716,13.2716,13.466,6.40741,10.5062,6.33333,3.78395
chr2:58385174-58385175,101.441,3.5030900000000003,2.8580200000000002,16.7531,10.9383,10.5093,9.425930000000001,7.21605,3.3487699999999996
chr2:58464935-58464936,86.6759,4.404319999999999,4.52778,13.607999999999999,8.824069999999999,8.41358,9.15432,8.39506,4.0
chr2:58465090-58465091,438.142,7.0216,6.80864,19.6914,11.9414,12.5802,5.25,9.691360000000001,8.78704
chr2:58465148-58465149,421.278,5.40741,6.25926,19.037,11.8889,9.935189999999999,5.25,9.87963,8.88889
chr2:58465152-58465153,417.87,5.32099,6.23457,18.9383,11.8519,9.77469,5.25,9.867280000000001,8.85185
chr2:58465177-58465178,363.407,4.39198,5.6913599999999995,17.4877,11.6759,8.16049,5.36111,9.51235,8.23148
chr2:58465178-58465179,360.713,4.34877,5.6635800000000005,17.4167,11.6698,8.08642,5.36728,9.49383,8.200619999999999
chr2:58465181-58465182,352.63,4.21914,5.58025,17.2037,11.6512,7.8642,5.3858,9.43827,8.10802
chr2:58675323-58675324,108.75,27.9969,0.740741,5.08025,13.0586,1.84568,10.8704,7.620369999999999,3.1543200000000002
chr2:58675376-58675377,131.077,28.7963,0.9567899999999999,4.22222,13.7191,2.00926,10.2222,6.91975,2.93827
chr2:58675377-58675378,131.207,28.7809,0.9598770000000001,4.2037,13.716,2.01543,10.2037,6.89815,2.92901
chr2:58675381-58675382,131.725,28.7191,0.9722219999999999,4.129630000000001,13.7037,2.04012,10.1296,6.811730000000001,2.8919799999999998
chr2:58675384-58675385,132.114,28.6728,0.9814809999999999,4.07407,13.6944,2.05864,10.0741,6.746910000000001,2.8642
chr2:58788606-58788607,94.3858,3.56481,0.0,12.0247,5.43519,41.2685,5.85494,12.6296,19.1296
chr2:58788616-58788617,93.4691,3.3858,0.0,11.6543,5.57099,39.6852,5.80247,12.1636,18.6204
chr2:58798544-58798545,235.16400000000002,54.2068,5.03395,7.39815,10.0062,2.45988,6.9321,9.64815,4.14198
chr2:58798545-58798546,235.361,54.3056,5.02778,7.41667,10.0278,2.44444,6.944439999999999,9.66667,4.13889
chr2:58798546-58798547,235.55900000000003,54.4043,5.0216,7.4351899999999995,10.0494,2.42901,6.95679,9.685189999999999,4.1358
chr2:58798547-58798548,235.75599999999997,54.5031,5.01543,7.4537,10.071,2.41358,6.9691399999999994,9.7037,4.13272
chr2:58798598-58798599,217.769,58.0278,4.38889,8.12963,12.3241,1.38889,7.620369999999999,10.9815,3.63889
chr2:58798603-58798604,214.373,57.9352,4.34259,8.1142,12.4938,1.34259,7.6358,11.0432,3.59259
chr2:58798604-58798605,213.69400000000002,57.9167,4.33333,8.11111,12.5278,1.33333,7.638889999999999,11.0556,3.58333
chr2:58916157-58916158,714.704,10.8426,3.5,45.2407,21.6389,136.306,23.6852,67.3148,71.3148
chr2:58916182-58916183,767.179,11.5062,3.28704,44.2778,22.1019,132.809,24.3735,66.7222,71.3611
chr2:58916231-58916232,727.034,12.3611,2.9691400000000003,39.287,21.570999999999998,119.395,23.9074,58.7994,65.0031
chr2:58958033-58958034,24.3272,2.60185,1.05556,6.9351899999999995,8.03704,2.75,6.08025,4.17901,2.38272
chr2:58958035-58958036,24.7469,2.5895099999999998,1.10494,6.9537,8.04321,2.75,6.07407,4.20988,2.38889
chr2:58958037-58958038,25.1667,2.5771599999999997,1.15432,6.97222,8.049380000000001,2.75,6.0679,4.24074,2.39506
chr2:58958044-58958045,26.0926,2.53395,1.2901200000000002,7.0,8.03395,2.75,6.03395,4.32407,2.3919799999999998
chr2:58958045-58958046,26.1667,2.52778,1.30556,7.0,8.02778,2.75,6.02778,4.33333,2.38889
chr2:58958059-58958060,27.2037,2.44136,1.5216,7.0,7.94136,2.75,5.9413599999999995,4.46296,2.3456799999999998
chr2:58958128-58958129,28.7253,1.7654299999999998,3.1234599999999997,6.39815,8.35185,2.53704,4.72222,4.78704,2.25
chr2:58958132-58958133,28.3673,1.7284,3.19753,6.3364199999999995,8.41358,2.52469,4.6358,4.76235,2.25
chr2:58958137-58958138,27.9198,1.6821,3.2901199999999995,6.25926,8.490739999999999,2.50926,4.52778,4.73148,2.25
chr2:58958138-58958139,27.8302,1.67284,3.30864,6.24383,8.50617,2.50617,4.50617,4.7253099999999995,2.25
chr2:58958150-58958151,26.570999999999998,1.6234600000000001,3.3765400000000003,6.120369999999999,8.62963,2.5,4.370369999999999,4.620369999999999,2.25
chr2:58958151-58958152,26.463,1.62037,3.37963,6.11111,8.63889,2.5,4.36111,4.61111,2.25
chr2:58958152-58958153,26.3549,1.6172799999999998,3.3827199999999995,6.10185,8.64815,2.5,4.35185,4.60185,2.25
chr2:58958153-58958154,26.2469,1.6142,3.3858,6.09259,8.65741,2.5,4.34259,4.59259,2.25
chr2:58958748-58958749,273.96299999999997,4.0,4.00926,22.9537,11.7315,9.62037,8.76852,5.36111,3.12037
chr2:58958766-58958767,281.981,3.93519,3.8117300000000003,23.4444,12.0401,9.675930000000001,8.45988,5.52778,3.19753
